##;English;French;German;Spanish;Italiano;;;;;;;;;X
#;;;;;;;;;;;;;;X
EVT_6928_NAME;Why did you let off that peasant accused from poaching?;Pourquoi as-tu relâché ce paysan accusé de braconnage?;Wie kann es sein das einem Bauern vergeben wurde, obwohl er wilderte?;¿Por qué has soltado al campesino que entró en el coto de caza?;Perchè hai graziato quel popolano accusato di bracconaggio?;;;;;;;;;X
ACTIONNAME6928A;Because he needed the deer more than me;Parce qu'il avait plus besoin de ce cerf que moi;Weil er das Wild mehr brauchte als ich;Porque necesitaba el venado más que yo;Perchè la mia giustizia non vale la sua fame;;;;;;;;;X
ACTIONNAME6928B;A good deed in a day keeps man happy;Une bonne action par jour fait un homme heureux;Eine gute Tat pro Tag macht mich glücklich;Una buena acción al día hace feliz al hombre;E' la buona azione quotidiana;;;;;;;;;X
EVT_6929_NAME;These peasants we have are all mine to command like little slaves, right?;Ces paysans que nous possédons sont à mes ordres, pareils à des esclaves, n'est-ce pas?;Ich darf all unsere Bauern wie Sklaven behandeln, oder?;Nuestros campesinos son míos y puedo darles órdenes como a esclavos, ¿verdad?;Tutto questo popolino qua è mio e ai miei comandi, no?;;;;;;;;;X
ACTIONNAME6929A;That's right child;C'est exact, mon enfant;Ganz genau, Kind;Por supuesto, hijo;Esatto figliolo;;;;;;;;;X
ACTIONNAME6929B;That's it, you're under curfew!;Ca suffit, tu es sous couvre-feu!;Jetzt reichts, du hast ab sofort Ausgangssperre!;¡Ya está bien, estás castigado!;Sei in punizione!;;;;;;;;;X
EVT_6930_NAME;If a tree falls in the woods and there's nobody there to hear it, does it make a noise?;Si un arbre tombe et que personne n'est là pour l'entendre tomber, fait-il quand même du bruit?;Wenn ein Baum im Wald fällt und niemand ist da, macht er dann ein Geräusch?;Si un árbol cae en los bosques y no hay nadie para oírlo, ¿hará ruido?;Se un albero cade nel bosco ma non c'è nessuno a sentirlo, c'è il rumore?;;;;;;;;;X
ACTIONNAME6930A;Good question, you should ponder it on your own;Bonne question, réfléchis-y par toi-même;Gute Frage, du solltest selbst darüber nachdenken;Buena pregunta, reflexiona tú mismo sobre ella;Bella domanda, ragionaci sopra;;;;;;;;;X
ACTIONNAME6930B;You should concentrate on something useful instead;Tu devrais te concentrer sur des choses plus utiles;Du solltest dich stattdessen auf etwas nützliches konzentrieren;Deberías concentrarte en cosas más útiles;Pensa a qualcosa di utile, piuttosto;;;;;;;;;X
EVT_6931_NAME;Since we all die anyway, why to be so hassled about life?;Puisque nous mourrons tous, pourquoi s'accrocher toujours à la vie?;Da wir sowieso irgendwann sterben, warum machen wir so ein Theater ums Leben?;Puesto que todos vamos a morir, ¿por qué preocuparse tanto por la vida?;Se si muore tutti, perchè preoccuparsi della cose terrene?;;;;;;;;;X
ACTIONNAME6931A;I suppose you are right;Tu dois avoir raison;Ich denke du hast recht;Supongo que tienes razón;Credo tu abbia ragione;;;;;;;;;X
ACTIONNAME6931B;But what about the enjoyment?;N'y a-t-il donc aucune joie?;Aber was ist mit dem Spaß?;¿Ahora no vamos a poder difrutar un poco?;E che mi dici dei piaceri sensuali?;;;;;;;;;X
EVT_6932_NAME;How can I best serve God?;Comment puis-je servir Dieu le mieux possible?;Wie kann ich am besten Gott dienen?;¿Cómo puedo servir mejor a Dios?;Come posso servire Dio al meglio?;;;;;;;;;X
ACTIONNAME6932A;Be brave against His enemies!;Sois brave contre Ses ennemis!;Sei tapfer gegen seine Feinde!;¡Siendo valiente contra Sus enemigos!;Sii coraggioso contro i Suoi nemici;;;;;;;;;X
ACTIONNAME6932B;Be just to all His children;Sois juste envers tous Ses enfants;Sei gerecht zu allen seinen Kindern;Siendo justo con todos Sus hijos;Sii giusto verso ogni Suo figlio;;;;;;;;;X
EVT_6935_NAME;The cruel and forgiving parts of your personality are in conflict;Les parts cruelle et généreuse de votre personnalité sont en conflit.;Der grausame und der vergebende Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes cruel y misericorde de tu personalidad entran en conflicto;Crudeltà e clemenza sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6935A;I shall concentrate on forgiveness;Je vais me concentrer sur le pardon.;Ich konzentriere mich auf die Vergebung.;Me concentraré en la misericordia;Preferisco essere clemente;;;;;;;;;X
ACTIONNAME6935B;I shall concentrate on cruelty;Je vais me concentrer sur la cruauté.;Ich konzentriere mich auf die Grausamkeit.;Me concentraré en la crueldad;Preferisco essere crudele;;;;;;;;;X
ACTIONNAME6935C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6936_NAME;The merciful and vengeful parts of your personality are in conflict;Les parts compatissante et vengeresse de votre personnalité sont en conflit.;Der gnädige und der rachsüchtige Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes compasiva y vengativa de tu personalidad entran en conflicto;Misericordia e vendetta sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6936A;I shall concentrate on vengefulness;Je vais me concentrer sur la vengeance.;Ich konzentriere mich auf die Rachsucht.;Me concentraré en la venganza;Preferisco essere vendicativo;;;;;;;;;X
ACTIONNAME6936B;I shall concentrate on mercifulness;Je vais me concentrer sur la compassion.;Ich konzentriere mich auf die Gnade.;Me concentraré en la compasión;Preferisco essere misericordioso;;;;;;;;;X
ACTIONNAME6936C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6937_NAME;The selfish and just parts of your personality are in conflict;Les parts égoïste et juste de votre personnalité sont en conflit.;Der selbstsüchtige und der gerechte Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes egoísta y justa de tu personalidad entran en conflicto;Egoismo ed equità sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6937A;I shall concentrate on justice;Je vais me concentrer sur la justice.;Ich konzentriere mich auf die Gerechtigkeit.;Me concentraré en la justicia;Preferisco essere giusto;;;;;;;;;X
ACTIONNAME6937B;I shall concentrate on selfishness;Je vais me concentrer sur l'égoïsme.;Ich konzentriere mich auf die Selbstsucht.;Me concentraré en el egoismo;Preferisco essere egoista;;;;;;;;;X
ACTIONNAME6937C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6938_NAME;The lustful and honest parts of your personality are in conflict;Les parts lascive et honnête de votre personnalité sont en conflit.;Der lüsterne und der ehrliche Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes lujuriosa y honrada de tu personalidad entran en conflicto;Lussuria ed onestà sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6938A;I shall concentrate on honesty;Je vais me concentrer sur l'honnêteté.;Ich konzentriere mich auf die Ehrlichkeit.;Me concentraré en la honradez;Preferisco essere onesto;;;;;;;;;X
ACTIONNAME6938B;I shall concentrate on lustfulness;Je vais me concentrer sur la lascivité.;Ich konzentriere mich auf die Wolllust.;Me concentraré en la lujuria;Preferisco essere lussurioso;;;;;;;;;X
ACTIONNAME6938C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6939_NAME;The wise and valorous parts of your personality are in conflict;Les parts sage et valeureuse de votre personnalité sont en conflit.;Der weise und der tapfere Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes prudente y valiente de tu personalidad entran en conflicto;Saggezza e ardore sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6939A;I shall concentrate on wisdom;Je vais me concentrer sur la sagesse.;Ich konzentriere mich auf die Weisheit.;Me concentraré en la prudencia;Preferisco essere saggio;;;;;;;;;X
ACTIONNAME6939B;I shall concentrate on bravery;Je vais me concentrer sur la bravoure.;Ich konzentriere mich auf die Tapferkeit.;Me concentraré en la valentía;Preferisco essere coraggioso;;;;;;;;;X
ACTIONNAME6939C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6940_NAME;This child has become an egoistical rapscallion.;Cet enfant est devenu un vaurien égoïste;Dieses Kind stellt sich als egoistischer Gauner heraus.;Este niño se ha vuelto un golfo egoísta.;Tuo figlio è diventato un briccone egoista;;;;;;;;;X
ACTIONNAME6940A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6941_NAME;This child has become a sissy.;Cet enfant est devenu une mauviette;Dieses Kind stellt sich als weibische Memme heraus.;Este niño se ha vuelto un afeminado.;Tuo figlio è diventato una mammoletta;;;;;;;;;X
ACTIONNAME6941A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6942_NAME;This child has become a mischievous blackguard.;Cet enfant est devenu un vilain garnement;Dieses Kind stellt sich als bösartiger Unhold heraus.;Este niño se ha vuelto un canalla sinvergüenza.;Tuo figlio è diventato una canaglia senza giustizia;;;;;;;;;X
ACTIONNAME6942A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6943_NAME;This child has become a sniveling bookworm.;Cet enfant est devenu un rat de bibliothèque pleurnichard; Dieses Kind stellt sich als wehleidiger Bücherwurm heraus.;Este niño se ha vuelto un mocoso ratón de biblioteca.;Tuo figlio è diventato un topo da biblioteca;;;;;;;;;X
ACTIONNAME6943A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6944_NAME;This child has become a heathen bashing fanatic.;Cet enfant est devenu un fanatique anti-païen; Dieses Kind stellt sich als heidenbeschimpfender Fanatiker heraus.;Este niño se ha vuelto un fanático martillo de paganos.;Tuo figlio è diventato un fanatico castigatore di infedeli;;;;;;;;;X
ACTIONNAME6944A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6945_NAME;This child has become a critical scholar.;Cet enfant est devenu un érudit avec un sens critique; Diese Kind stellt sich als kritischer Schüler heraus.;Este niño se ha vuelto un estudiante puntilloso.;Tuo figlio è diventato un erudito studioso;;;;;;;;;X
ACTIONNAME6945A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6946_NAME;This child has become a pawn of the barons.;Cet enfant est devenu le jouet des barons; Diese Kind stellt sich als Vollidiot der Barone heraus.;Este niño se ha vuelto un pelele de los barones.;Tuo figlio è diventato un burattino della nobiltà;;;;;;;;;X
ACTIONNAME6946A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6947_NAME;This child has become an aggressive warmonger.;Cet enfant est devenu un guerrier agressif; Diese Kind stellt sich als aggressiver Kriegstreiber.;Este niño se ha vuelto un cizañero belicoso.;Tuo figlio è diventato un guerrafondaio;;;;;;;;;X
ACTIONNAME6947A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6948_NAME;This child is showing promise of becoming a great stateman.;Cet enfant pourrait devenir un grand homme d'Etat; Diese Kind stellt sich als vielversprechender Staatsmann heraus.;Este niño promete ser un gran estadista.;Tuo figlio è diventato un promettente statista;;;;;;;;;X
ACTIONNAME6948A;Oh dear!;Oh mon Dieu!;Oh Gott!;¡Oh, Dios!;Oh cielo!;;;;;;;;;X
EVT_6949_NAME;I shall gladly pay for the child's upbringing!;Je paierais volontiers pour l'éducation de cet enfant;Ich werde gerne für die Erziehung des Kindes zahlen!;¡Pagaré con mucho gusto por la educación del niño!;Pagherò volentieri per l'educazione del bambino!;;;;;;;;;X
EVT_6950_NAME;Personality Matures - Autocrat;Maturation de la personnalité - Autocrate.;Die Persönlichkeit reift - Autokrat;Maduración de personalidad. Autócrata;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6950A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6951_NAME;Personality Matures - Bravo;Maturation de la personnalité - Vantard.;Die Persönlichkeit reift - Schläger;Maduración de personalidad. Bravo;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6951A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6952_NAME;Personality Matures - Caregiver;Maturation de la personnalité - Protecteur.;Die Persönlichkeit reift - Aufpasser;Maduración de personalidad. Cuidador;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6952A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6953_NAME;Personality Matures - Conniver;Maturation de la personnalité - Manipulateur.;Die Persönlichkeit reift - Mitläufer;Maduración de personalidad. Desentendido;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6953A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6954_NAME;Personality Matures - Follower;Maturation de la personnalité - Suiviste.;Die Persönlichkeit reift - Befehlsempfänger;Maduración de personalidad. Seguidor;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6954A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6955_NAME;Personality Matures - Fanatic;Maturation de la personnalité - Fanatique.;Die Persönlichkeit reift - Fanatiker;Maduración de personalidad. Fanático;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6955A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6956_NAME;Personality Matures - Martyr;Maturation de la personnalité - Martyr.;Die Persönlichkeit reift - Märtyrer;Maduración de personalidad. Mártir;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6956A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6957_NAME;Personality Matures - Monster;Maturation de la personnalité - Monstre.;Die Persönlichkeit reift - Monster;Maduración de personalidad. Monstruo;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6957A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6958_NAME;Personality Matures - Survivor;Maturation de la personnalité - Survivant.;Die Persönlichkeit reift - Überlebenskünstler;Maduración de personalidad. Superviviente;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6958A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6959_NAME;Personality Matures - Thrill-seeker;Maturation de la personnalité - Risque-tout.;Die Persönlichkeit reift - Adrenalinjunkie;Maduración de personalidad. Buscador de emociones;La personalità di un cortigiano matura;;;;;;;;;X
ACTIONNAME6959A;OK;Soit.;Okay;Aceptar;Ok;;;;;;;;;X
EVT_6960_NAME;The cruel and forgiving parts of your personality are in conflict;Les parts cruelle et généreuse de votre personnalité sont en conflit.;Der grausame und der vergebende Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes cruel y misericorde de tu personalidad entran en conflicto;Crudeltà e clemenza sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6960A;I shall concentrate on forgiveness;Je vais me concentrer sur le pardon.;Ich konzentriere mich auf die Vergebung.;Me concentraré en la misericordia;Preferisco essere clemente;;;;;;;;;X
ACTIONNAME6960B;I shall concentrate on cruelty;Je vais me concentrer sur la cruauté.;Ich konzentriere mich auf die Grausamkeit.;Me concentraré en la crueldad;Preferisco essere crudele;;;;;;;;;X
ACTIONNAME6960C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6961_NAME;The merciful and vengeful parts of your personality are in conflict;Les parts compatissante et vengeresse de votre personnalité sont en conflit.;Der gnädige und der rachsüchtige Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes compasiva y vengativa de tu personalidad entran en conflicto;Misericordia e vendetta sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6961A;I shall concentrate on vengefulness;Je vais me concentrer sur la vengeance.;Ich konzentriere mich auf die Rachsucht.;Me concentraré en la venganza;Preferisco essere vendicativo;;;;;;;;;X
ACTIONNAME6961B;I shall concentrate on mercifulness;Je vais me concentrer sur la compassion.;Ich konzentriere mich auf die Gnade.;Me concentraré en la compasión;Preferisco essere misericordioso;;;;;;;;;X
ACTIONNAME6961C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6962_NAME;The selfish and just parts of your personality are in conflict;Les parts égoïste et juste de votre personnalité sont en conflit.;Der selbstsüchtige und der gerechte Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes egoísta y justa de tu personalidad entran en conflicto;Egoismo ed equità sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6962A;I shall concentrate on justice;Je vais me concentrer sur la justice.;Ich konzentriere mich auf die Gerechtigkeit.;Me concentraré en la justicia;Preferisco essere giusto;;;;;;;;;X
ACTIONNAME6962B;I shall concentrate on selfishness;Je vais me concentrer sur l'égoïsme.;Ich konzentriere mich auf die Selbstsucht.;Me concentraré en el egoismo;Preferisco essere egoista;;;;;;;;;X
ACTIONNAME6962C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6963_NAME;The lustful and honest parts of your personality are in conflict;Les parts lascive et honnête de votre personnalité sont en conflit.;Der lüsterne und der ehrliche Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes lujuriosa y honrada de tu personalidad entran en conflicto;Lussuria ed onestà sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6963A;I shall concentrate on honesty;Je vais me concentrer sur l'honnêteté.;Ich konzentriere mich auf die Ehrlichkeit.;Me concentraré en la honradez;Preferisco essere onesto;;;;;;;;;X
ACTIONNAME6963B;I shall concentrate on lustfulness;Je vais me concentrer sur la lascivité.;Ich konzentriere mich auf die Wolllust.;Me concentraré en la lujuria;Preferisco essere lussurioso;;;;;;;;;X
ACTIONNAME6963C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6964_NAME;The wise and valorous parts of your personality are in conflict;Les parts sage et valeureuse de votre personnalité sont en conflit.;Der weise und der tapfere Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes prudente y valiente de tu personalidad entran en conflicto;Saggezza e ardore sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6964A;I shall concentrate on wisdom;Je vais me concentrer sur la sagesse.;Ich konzentriere mich auf die Weisheit.;Me concentraré en la prudencia;Preferisco essere saggio;;;;;;;;;X
ACTIONNAME6964B;I shall concentrate on bravery;Je vais me concentrer sur la bravoure.;Ich konzentriere mich auf die Tapferkeit.;Me concentraré en la valentía;Preferisco essere coraggioso;;;;;;;;;X
ACTIONNAME6964C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6965_NAME;The lustful and zealous parts of your personality are in conflict;Les parts lascive et zélée de votre personnalité sont en conflit.;Der lüsterne und der eifernde Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes lujuriosa y fanática de tu personalidad entran en conflicto;Lussuria e zelo sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6965A;I shall concentrate on zealousness;Je vais me concentrer sur le zèle.;Ich konzentriere mich auf den religiösen Eifer.;Me concentraré en el fanatismo;Preferisco essere fanatico;;;;;;;;;X
ACTIONNAME6965B;I shall concentrate on lustfulness;Je vais me concentrer sur la lascivité.;Ich konzentriere mich auf die Wolllust.;Me concentraré en la lujuria;Preferisco essere lussurioso;;;;;;;;;X
ACTIONNAME6965C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6966_NAME;The indulgent and zealous parts of your personality are in conflict;Les parts sensuelle et zélée de votre personnalité sont en conflit.;Der nachgiebige und der eifernde Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes indulgente y fanática de tu personalidad entran en conflicto;Smodatezza e zelo sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6966A;I shall concentrate on zealousness;Je vais me concentrer sur le zèle.;Ich konzentriere mich auf den religiösen Eifer.;Me concentraré en el fanatismo;Preferisco essere fanatico;;;;;;;;;X
ACTIONNAME6966B;I shall concentrate on indulgence;Je vais me concentrer sur la sensualité.;Ich konzentriere mich auf die Nachgiebigkeit;Me concentraré en la indulgencia;Preferisco essere smodato;;;;;;;;;X
ACTIONNAME6966C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6967_NAME;The temperate and reckless parts of your personality are in conflict;Les parts tempérée et dissipée de votre personnalité sont en conflit.;Der leichtsinnige und der gemäßigte Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes moderada e imprudente de tu personalidad entran en conflicto;Sobrietà ed imprudenza sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6967A;I shall concentrate on recklessness;Je vais me concentrer sur l'insouciance.;Ich konzentriere mich auf den Leichtsinn.;Me concentaré en la imprudencia;Preferisco essere avventato;;;;;;;;;X
ACTIONNAME6967B;I shall concentrate on temperance;Je vais me concentrer sur la tempérance.;Ich konzentriere mich auf die Mäßigung.;Me concentraré en la moderación;Preferisco essere sobrio;;;;;;;;;X
ACTIONNAME6967C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6968_NAME;The chaste and indulgent parts of your personality are in conflict;Les parts chaste et sensuelle de votre personnalité sont en conflit.;Der keusche und der nachgiebige Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes casta e indulgente de tu personalidad entran en conflicto;Castità e smodatezza sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6968A;I shall concentrate on indulgence;Je vais me concentrer sur la sensualité.;Ich konzentriere mich auf die Nachgiebigkeit;Me concentraré en la indulgencia;Preferisco essere smodato;;;;;;;;;X
ACTIONNAME6968B;I shall concentrate on chastity;Je vais me concentrer sur la chasteté.;Ich konzentriere mich auf die Keuschheit.;Me concentraré en la castidad;Preferisco essere puro;;;;;;;;;X
ACTIONNAME6968C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6969_NAME;The just and lustful parts of your personality are in conflict;Les parts juste et lascive de votre personnalité sont en conflit.;Der gerechte und der lüsterne Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes justa y lujuriosa de tu personalidad entran en conflicto;Equità e lussuria sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6969A;I shall concentrate on lustfulness;Je vais me concentrer sur la lascivité.;Ich konzentriere mich auf die Wolllust.;Me concentraré en la lujuria;Preferisco essere lussurioso;;;;;;;;;X
ACTIONNAME6969B;I shall concentrate on justice;Je vais me concentrer sur la justice.;Ich konzentriere mich auf die Gerechtigkeit.;Me concentraré en la justicia;Preferisco essere giusto;;;;;;;;;X
ACTIONNAME6969C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6970_NAME;The reckless and suspicious parts of your personality are in conflict;Les parts dissipée et soupçonneuse de votre personnalité sont en conflit.;Der leichtsinnige und der argwöhnische Teil Eurer Persönlichkeit stehen in Konflikt miteinander;Las partes imprudente y recelosa de tu personalidad entran en conflicto;Imprudenza e diffidenza sono in conflitto nella personalità di un cortigiano;;;;;;;;;X
ACTIONNAME6970A;I trust no one;Je vais me concentrer sur l'insouciance.;Ich vertraue niemanden.;No confio en nadie;Preferisco essere sospettoso;;;;;;;;;X
ACTIONNAME6970B;I shall concentrate on recklessness;Je vais me concentrer sur la méfiance.;Ich konzentriere mich auf den Leichtsinn.;Me concentraré en la imprudencia;Preferisco essere avventato;;;;;;;;;X
ACTIONNAME6970C;I can handle it;Je peux le supporter.;Ich kann damit umgehen.;Puedo tratar con ello;Saprò farle coesistere;;;;;;;;;X
EVT_6971_NAME;Losing your fatherly guidance at such young age has made you a nervous wreck.;Le fait d'être privé si jeune du modèle paternel vous a détruit moralement.;Der Verlust deiner väterlichen Beratung in solch jungem Alter macht dich ein nervöses Wrack.;Perder el consejo de tu padre a tan temprana edad te ha convertido en un desecho de nervios.;Perdere la guida paterna ad un'età cosí giovane è stata una rovina nervosa;;;;;;;;;X
EVT_6972_NAME;Losing your fatherly guidance at such young age has made you distrustful of everything.;Le fait d'être privé si jeune du modèle paternel vous a plongé dans un doute perpétuel.;Der Verlust deiner väterlichen Beratung in solch jungem Alter macht dich argwöhnisch gegenüber allem.;Perder el consejo de tu padre a tan temprana edad ha provocado que desconfíes que todo.;Perdere la guida paterna ad un'età cosí giovane rende diffidenti di tutto;;;;;;;;;X
EVT_6973_NAME;Losing your fatherly guidance at such young age has made you channel your energy outwards in an effort to not think about it.;Le fait d'être privé si jeune du modèle paternel vous a poussé à extérioriser votre énergie pour essayer de ne plus y penser.;Der Verlust deiner väterlichen Beratung in solch jungem Alter bündelt deine Energie nach außen als Versuch nicht daran zu denken.;Perder el consejo de tu padre a tan temprana edad ha provocado que canalices tus energías al exterior en un esfuerzo por olvidarlo.;Perdere la guida paterna ad un'età cosí giovane convoglia tutte le energie nello sforzo di non pensarci più;;;;;;;;;X
EVT_6974_NAME;Losing your fatherly guidance while still at the later part of your childhood has made you hate god for doing this to you.;Le fait d'être privé du modèle paternel avant la fin de votre enfance vous a fait haïr Dieu pour ce qu'il vous a fait subir.;Der Verlust deiner väterlichen Beratung während du dich immer noch im späteren Teil deiner Kindheit befindest hat dich dazu gebracht Gott dafür zu hassen.;Perder el consejo de tu padre cuando aún duraba tu infancia ha provocado que odies a Dios por haberte hecho eso.;Perdere la guida paterna mentre si è alla fine della propria infanzia fa odiare Dio per aver permesso che ciò accadesse;;;;;;;;;X
EVT_6975_NAME;Losing your fatherly guidance while still at the later part of your childhood has made you to rely only on yourself with decisions.;Le fait d'être privé du modèle paternel avant la fin de votre enfance vous a poussé à ne pas vous laisser influencer pour prendre des décisions.;Der Verlust deiner väterlichen Beratung während du dich immer noch im späteren Teil deiner Kindheit befindest hat dich dazu gebracht dich bei deinen Entscheidungen nur auf dich selbst zu stützen.;Perder el consejo de tu padre cuando aún duraba tu infancia ha provocado que sólo confíes en ti para tomar decisiones.;Perdere la guida paterna mentre si è alla fine della propria infanzia insegna a contare solo su sè stessi quando occorre prendere delle decisioni;;;;;;;;;X
EVT_6976_NAME;Losing your fatherly guidance while still at the later part of your childhood has encouraged you to draw wisdom from reflecting at the loss.;Le fait d'être privé du modèle paternel avant la fin de votre enfance vous a encouragé à réfléchir sur cette perte et vous a rendu plus sage.;Der Verlust deiner väterlichen Beratung während du dich immer noch im späteren Teil deiner Kindheit befindest hat dich ermutigt Weisheit daraus zu ziehen.;Perder el consejo de tu padre cuando aún duraba tu infancia te ha animado a buscar sabiduría meditando sobre tu pérdida.;Perdere la guida paterna mentre si è alla fine della propria infanzia aiuta a maturare saggezza nel riflettere sulla precarietà dell'esistenza;;;;;;;;;X
EVT_6977_NAME;Your father has sent you away from home! Who will take care of you now?;Votre père vous a chassé de la maison! Qui s'occupera de vous à présent?;Dein Vater hat dich von Zuhase weggeschickt! Wer wird sich jetzt um dich kümmern?;¡Tu padre te ha expulsado de casa! ¿Quién cuidará de ti ahora?;Tuo padre ha deciso di abbandonarti al tuo destino! Chi si occuperà di te adesso?;;;;;;;;;X
