#-------------------------------;;;;;;;;;;;X
# BOPACK DV version 1.0         ;;;;;;;;;;;X
# by Ambrox                     ;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#----> BOP_prov_events.txt <----;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
EVT_19715_NAME;While you are guiding the army, a wandering regiment of Slavic mercenaries challenges you in a provocative way;;;;;;;;;;X
ACTIONNAME19715A;Courageous men, advance and exterminate everybody!;;;;;;;;;;X
ACTIONNAME19715B;I will face their commander in a duel…;;;;;;;;;;X
ACTIONNAME19715C;They are mercenaries, therefore they have a price…;;;;;;;;;;X
EVT_19716_NAME;While you are guiding the army, a wandering regiment of Nordic mercenaries challenges you in a provocative way;;;;;;;;;;X
ACTIONNAME19716A;Courageous men, advance and exterminate everybody!;;;;;;;;;;X
ACTIONNAME19716B;I will face their commander in a duel…;;;;;;;;;;X
ACTIONNAME19716C;They are mercenaries, therefore they have a price…;;;;;;;;;;X
EVT_19717_NAME;While you are guiding the army, a wandering regiment of Mongol mercenaries challenges you in a provocative way;;;;;;;;;;X
ACTIONNAME19717A;Courageous men, advance and exterminate everybody!;;;;;;;;;;X
ACTIONNAME19717B;I will face their commander in a duel…;;;;;;;;;;X
ACTIONNAME19717C;They are mercenaries, therefore they have a price…;;;;;;;;;;X
EVT_19718_NAME;While you are sailing in open sea, a wandering fleet of Saracen pirates outlines on the horizon, ready to board you;;;;;;;;;;X
ACTIONNAME19718A;Order your fleet to prepare for the attack!;;;;;;;;;;X
ACTIONNAME19718B;I immediately will board their flagship…;;;;;;;;;;X
ACTIONNAME19718C;They are mercenaries, therefore they have a price…;;;;;;;;;;X
EVT_19719_NAME;Victory! God was on our side!;;;;;;;;;;X
ACTIONNAME19719A;Collect the booty and go on…;;;;;;;;;;X
EVT_19720_NAME;500 gold coins are a good way to resolve the dispute!;;;;;;;;;;X
ACTIONNAME19720A;What's bad, however, is I'll have to pay for them…;;;;;;;;;;X
EVT_19721_NAME;Naked earth will feed itself with the blood of your brave soldiers!;;;;;;;;;;X
ACTIONNAME19721A;Their souls will shake your nighttime dreams…;;;;;;;;;;X
EVT_19722_NAME;You have completed your duty up to the ultimate sacrifice!;;;;;;;;;;X
ACTIONNAME19722A;Honour will be my companion in the grave…;;;;;;;;;;X
EVT_19723_NAME;Victory! Wind and sea were propitious!;;;;;;;;;;X
ACTIONNAME19723A;Collect the booty and go on…;;;;;;;;;;X
EVT_19724_NAME;The blue depth will be the grave of your brave sailors!;;;;;;;;;;X
ACTIONNAME19724A;Their sacrifice will torment your sleep…;;;;;;;;;;X
EVT_19725_NAME;A funeral at sea is not the best one for a knight!;;;;;;;;;;X
ACTIONNAME19725A;But your courage will be celebrated back home…;;;;;;;;;;X
EVT_19730_NAME;While you are crossing the lands of the Saracens, local peoples spontaneously assemble numerous armies, determined to prevent you with their weapons from continuing your war against their Moslem brothers;;;;;;;;;;X
ACTIONNAME19730A;God is with us, death to the infidels!;;;;;;;;;;X
ACTIONNAME19730B;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19730C;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19731_NAME;While you are crossing the lands of the pagans, local peoples spontaneously assemble numerous armies, determined to prevent you with their weapons from continuing your war against their pagan brothers;;;;;;;;;;X
ACTIONNAME19731A;God is with us, death to the infidels!;;;;;;;;;;X
ACTIONNAME19731B;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19731C;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19732_NAME;While you are crossing Jewish provinces, local peoples spontaneously assemble numerous armies, determined to prevent you with their weapons from continuing your war against their Jewish brothers;;;;;;;;;;X
ACTIONNAME19732A;God is with us, death to the Christ-killers!;;;;;;;;;;X
ACTIONNAME19732B;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19732C;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19733_NAME;While you are crossing orthodox lands, local peoples spontaneously assemble numerous armies, determined to prevent you with their weapons from continuing your war against their orthodox brothers;;;;;;;;;;X
ACTIONNAME19733A;God is with us, death to the schismatics!;;;;;;;;;;X
ACTIONNAME19733B;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19733C;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19734_NAME;While you are crossing Catholic lands, local peoples spontaneously assemble numerous armies, determined to prevent you with their weapons from continuing your war against their brothers in baptism;;;;;;;;;;X
ACTIONNAME19734A;God is with us, death to the schismatics!;;;;;;;;;;X
ACTIONNAME19734B;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19734C;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19735_NAME;Give orders to the army to prepare themselves to fight!;;;;;;;;;;X
ACTIONNAME19735A;I'll go ahead, so I will encourage the soldiers…;;;;;;;;;;X
ACTIONNAME19735B;I'll stay back, so I will command them better…;;;;;;;;;;X
ACTIONNAME19735C;I must quickly secure peace…;;;;;;;;;;X
ACTIONNAME19735D;I give myself up as a hostage, my army will go on…;;;;;;;;;;X
EVT_19736_NAME;Peace requiring 200 gold is never painless!;;;;;;;;;;X
ACTIONNAME19736A;However we have spared a lot of human lives…;;;;;;;;;;X
EVT_19737_NAME;The destiny of a prisoner is always unknown!;;;;;;;;;;X
ACTIONNAME19737A;Paying a 500 gold ransom, I will save my life!;;;;;;;;;;X
ACTIONNAME19737B;If I survive the tortures I'll be free, at least…;;;;;;;;;;X
ACTIONNAME19737C;The only hope is to try an unlikely escape…;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
#----> BOP_flav_events.txt <----;;;;;;;;;;;X
#-------------------------------;;;;;;;;;;;X
EVT_19900_NAME;The frightened people of the village spread rumours about a mysterious and fierce animal wandering the lands around the castle, sowing death and destruction with fiery breath;;;;;;;;;;X
ACTIONNAME19900A;I do not believe such beasts can exist…;;;;;;;;;;X
ACTIONNAME19900B;I will pay the best hunters to get rid of it!;;;;;;;;;;X
ACTIONNAME19900C;I will let the marshal handle the problem…;;;;;;;;;;X
ACTIONNAME19900D;I will face this unlikely monster myself!;;;;;;;;;;X
EVT_19901_NAME;A mysterious wreckage is found in the waters at the edge of the realm, and it is rumoured to have a fabulous treasure in its hold.;;;;;;;;;;X
ACTIONNAME19901A;I don't know how to swim, so I'll pass this by;;;;;;;;;;X
ACTIONNAME19901B;I'll jump right in and bring it back up!;;;;;;;;;;X
EVT_19902_NAME;A gang of criminals scorches the lands unmolested because no noble knight dares face the brigands;;;;;;;;;;X
ACTIONNAME19902A;There are no heroes in this castle!;;;;;;;;;;X
ACTIONNAME19902B;Leave the heroics to the valiant ones: here I come!;;;;;;;;;;X
EVT_19903_NAME;A criminal band has set up on the main roads, demanding tolls from any passerbys;;;;;;;;;;X
ACTIONNAME19903A;It is time to enforce the law!;;;;;;;;;;X
ACTIONNAME19903B;All in all, nobody is really hurt…;;;;;;;;;;X
EVT_19904_NAME;A highway robber band has attacked a caravan carrying goods and a courtier, and now a ransom is demanded for her freedom and return of the items;;;;;;;;;;X
ACTIONNAME19904A;Sorry, you'll have to take care of yourself…;;;;;;;;;;X
ACTIONNAME19904B;She's a faithful servant, and deserves my help;;;;;;;;;;X
EVT_19905_NAME;Contagious deaths, symptom of an epidemic that spreads through the land, have harshly struck the population. Herbs for the sick are immediately needed, before is too late!;;;;;;;;;;X
ACTIONNAME19905A;Anything to help my people;;;;;;;;;;X
ACTIONNAME19905B;Only the strong deserve to survive;;;;;;;;;;X
EVT_19906_NAME;The moneylender that supported the cultivation of your lands has come for his agreed share of the money made by the farmers in your service;;;;;;;;;;X
ACTIONNAME19906A;The harvest was bad, I can't pay you know!;;;;;;;;;;X
ACTIONNAME19906B;He has earned his reward;;;;;;;;;;X
EVT_19907_NAME;A group of noble and brave knights en route for the Holy Land asks for your hospitality;;;;;;;;;;X
ACTIONNAME19907A;Certainly, make yourselves at home!;;;;;;;;;;X
ACTIONNAME19907B;You are with too many! Go to another lord;;;;;;;;;;X
EVT_19908_NAME;Our land is become overrun by wild growth of trees, and the buildings are threathened unless the forest is cut down;;;;;;;;;;X
ACTIONNAME19908A;Sacrifices are necessary to preserve the landmarks;;;;;;;;;;X
ACTIONNAME19908B;Who cares about buildings, all glory to nature!;;;;;;;;;;X
EVT_19909_NAME;Tournaments are festive and glorious, but also tiring and expensive;;;;;;;;;;X
ACTIONNAME19909A;Fortunately I am in perfect health!;;;;;;;;;;X
ACTIONNAME19909B;The money is better spent in the court;;;;;;;;;;X
EVT_19910_NAME;Your wive loves to ride outside the castle, and wants you to pursue and catch her;;;;;;;;;;X
ACTIONNAME19910A;She's beautiful, but I can't play every day...;;;;;;;;;;X
ACTIONNAME19910B;Let the 'hunt' begin!;;;;;;;;;;X
EVT_19911_NAME;Your child is cuddled and gets a lot of attention from everyone, but if this continues the child will be spoiled;;;;;;;;;;X
ACTIONNAME19911A;It does not matter, he'll outgrow it as an adult;;;;;;;;;;X
ACTIONNAME19911B;Enough! Do they want him to grow soft?;;;;;;;;;;X
EVT_19912_NAME;Last night you dreamt of a rain of money which fills your realm's coffers. What can it mean?;;;;;;;;;;X
ACTIONNAME19912A;That soon I'll become rich without lifting a finger!;;;;;;;;;;X
ACTIONNAME19912B;It's just a dream! I must work for my money!;;;;;;;;;;X
EVT_19913_NAME;In the court stables a magnificent white stallion awaits a great rider which can tame his wild temperament;;;;;;;;;;X
ACTIONNAME19913A;It takes a steady wrist to tame a future champion;;;;;;;;;;X
ACTIONNAME19913B;I am not a stable-hand!;;;;;;;;;;X
EVT_19914_NAME;Sometimes it would be a good idea to take census of all you own, to check what is missing and which expenses can be cut;;;;;;;;;;X
ACTIONNAME19914A;I don't think so! Taking census is extremely boring!;;;;;;;;;;X
ACTIONNAME19914B;That is true, and it is time to count...;;;;;;;;;;X
EVT_19915_NAME;A group of Arab traders wish to sell you rare spices, but someone who speaks their language is needed if we want a fair price;;;;;;;;;;X
ACTIONNAME19915A;Good, I'll negotiate a bargain price myself!;;;;;;;;;;X
ACTIONNAME19915B;Sorry, no time to deal with merchants...;;;;;;;;;;X
EVT_19916_NAME;Ever since youth, you liked to prove your courage by climbing the highest tower;;;;;;;;;;X
ACTIONNAME19916A;I am still the best and will prove it!;;;;;;;;;;X
ACTIONNAME19916B;Good memories, but I can no longer take those risks;;;;;;;;;;X
EVT_19917_NAME;Wine stored in the open might spoil if left by itself, due to seasonal influences;;;;;;;;;;X
ACTIONNAME19917A;It does not matter, it is great wine no matter what;;;;;;;;;;X
ACTIONNAME19917B;Wine is stored best in well-cared for wine cellars;;;;;;;;;;X
EVT_19918_NAME;During a hunt you have suddenly fainted, and collapsed to the ground. The courtiers worry what to do.;;;;;;;;;;X
ACTIONNAME19918A;I will immediately take a period of rest;;;;;;;;;;X
ACTIONNAME19918B;It is just a heat spell, continue the hunt!;;;;;;;;;;X
EVT_19919_NAME;A group of enemies has laid siege to a castle of a noble in your family's lands, and the soldiers defending the castle need reinforcements;;;;;;;;;;X
ACTIONNAME19919A;I will recruit an army to rescue women and childs;;;;;;;;;;X
ACTIONNAME19919B;I don't care, let the enemy take the place;;;;;;;;;;X
EVT_19920_NAME;After nightfall, the cold temperature on the castle walls are quite uncomfortable for the soldiers in your watch;;;;;;;;;;X
ACTIONNAME19920A;With all that they cost me they dare complain?;;;;;;;;;;X
ACTIONNAME19920B;I'll buy them warm clothes to keep out the cold;;;;;;;;;;X
EVT_19921_NAME;Your steward informs you many subjects refuse to pay taxes, claiming they are too poor to contribute to your funds;;;;;;;;;;X
ACTIONNAME19921A;Times are hard, I understand;;;;;;;;;;X
ACTIONNAME19921B;Who does not pay will be hanged!;;;;;;;;;;X
EVT_19922_NAME;All the people are interested in a witches trial, where the accused are charged with sacriledge;;;;;;;;;;X
ACTIONNAME19922A;Burn the witch on the fire as a warning to all!;;;;;;;;;;X
ACTIONNAME19922B;Let her free and stop this farce!;;;;;;;;;;X
EVT_19923_NAME;Our bishop tells of a vision of the Madonna, Her Child, and the Angels, requesting places of worship to be built in our lands;;;;;;;;;;X
ACTIONNAME19923A;Chase away this drunkard and his visions!;;;;;;;;;;X
ACTIONNAME19923B;So be it, but only because I fear the wrath of God!;;;;;;;;;;X
ACTIONNAME19923C;It's a sign, do as the Lord wants!;;;;;;;;;;X
EVT_19924_NAME;The pope is restoring his great basilica, and requests you contribute to the work;;;;;;;;;;X
ACTIONNAME19924A;God demands I support the Pope!;;;;;;;;;;X
ACTIONNAME19924B;Allright, but I expect an indulgence in return!;;;;;;;;;;X
ACTIONNAME19924C;I have no money, let providence provide the alms!;;;;;;;;;;X
EVT_19925_NAME;Our bishop's sermons are succesful under the people, and many assemble to listen to his illustrous words;;;;;;;;;;X
ACTIONNAME19925A;Go and preach of my piety for the Lord!;;;;;;;;;;X
ACTIONNAME19925B;I will finance him, so he can do more good work;;;;;;;;;;X
EVT_19926_NAME;A true holy man preaches of absolute poverty and the giving away of all possessions;;;;;;;;;;X
ACTIONNAME19926A;I will entertain him here, so we can speak of God...;;;;;;;;;;X
ACTIONNAME19926B;Poor man, he must have been hit in the head!;;;;;;;;;;X
EVT_19927_NAME;The merchant caravans have not come for a long time now, and the stores are becoming empty;;;;;;;;;;X
ACTIONNAME19927A;Time has come to sell our supplies for a lot of gold!;;;;;;;;;;X
ACTIONNAME19927B;Lets sell our supplies for normal prices;;;;;;;;;;X
EVT_19928_NAME;A nun who cares for the sick and needly knocks on our door, asking support for her mission;;;;;;;;;;X
ACTIONNAME19928A;Noble sister, I will share my wealth;;;;;;;;;;X
ACTIONNAME19928B;Sorry, I've already given all I have to the Pope;;;;;;;;;;X
EVT_19929_NAME;Rummaging through and old trunk which belonged to your ancestors, you have found a manuscript of unknown importance;;;;;;;;;;X
ACTIONNAME19929A;Let's sell it off as an antiquity and get some money;;;;;;;;;;X
ACTIONNAME19929B;Let's keep it, it might be worth a fortune;;;;;;;;;;X
EVT_19930_NAME;A specialist in manuscripts identifies the manuscript as having belogned to Charlemagne!;;;;;;;;;;X
ACTIONNAME19930A;It's a family treasure and I'll keep it!;;;;;;;;;;X
ACTIONNAME19930B;It's worth a fortune, and I can use the money;;;;;;;;;;X
EVT_19931_NAME;Your wife's ambitions are great, and not a day goes by without her berating you for not increasing your lands;;;;;;;;;;X
ACTIONNAME19931A;She's right, but I can't do as she wants;;;;;;;;;;X
ACTIONNAME19931B;For you, my dear, I will do great deeds;;;;;;;;;;X
EVT_19932_NAME;An artist could paint a tapistry for your halls in which you are depicted as a fearless commander, in the midst of battle;;;;;;;;;;X
ACTIONNAME19932A;Make sure it looks exactly like me, I beg you!;;;;;;;;;;X
ACTIONNAME19932B;I am not at all the type for such bragging;;;;;;;;;;X
EVT_19933_NAME;On the day of your patron saint, all the people take part in the pilgrimage to the chapel, and you arrive there as well;;;;;;;;;;X
ACTIONNAME19933A;I will go among the people and invoke his grace;;;;;;;;;;X
ACTIONNAME19933B;I will go at the head, before the statue even;;;;;;;;;;X
EVT_19934_NAME;You've known for some time that your child likes to sketch, spending whole days drawing his pets on the walls;;;;;;;;;;X
ACTIONNAME19934A;My child, painting just isn't your field!;;;;;;;;;;X
ACTIONNAME19934B;One day you'll be a famous artist;;;;;;;;;;X
EVT_19935_NAME;The frantic commercial activities in your lands call for the installment of money lenders on our grounds;;;;;;;;;;X
ACTIONNAME19935A;They're welcome, they'll benefit the economy;;;;;;;;;;X
ACTIONNAME19935B;Usury is an evil which must be eradicated!;;;;;;;;;;X
EVT_19936_NAME;An ancient document belonging to your family asserts that your dynasty is the rightful ruler of some bordering lands;;;;;;;;;;X
ACTIONNAME19936A;Ignore it, it was extorted with force;;;;;;;;;;X
ACTIONNAME19936B;Occasion has come to claim what is rightfully ours!;;;;;;;;;;X
EVT_19937_NAME;You have caught a servant who was stealing fresh bread from the kitchens, and have locked him away in the dungeons;;;;;;;;;;X
ACTIONNAME19937A;A day with my jailers will teach him a lesson;;;;;;;;;;X
ACTIONNAME19937B;Let him free, the arrest will be frighting enough;;;;;;;;;;X
EVT_19938_NAME;Your child is terrified of the fable of the black rider who abducts unruly children from their homes;;;;;;;;;;X
ACTIONNAME19938A;He doesn't exist, it was a lie to make you behave;;;;;;;;;;X
ACTIONNAME19938B;You are so disobedient the knight will certainly come!;;;;;;;;;;X
EVT_19939_NAME;A noble in your court claims your title was bought by a remote ancestor for 4 goats, 1 cow, and 2 types of cheese....;;;;;;;;;;X
ACTIONNAME19939A;Revoke this noble's title and burn him on the stake!;;;;;;;;;;X
ACTIONNAME19939B;Drunkards tell very foolish tales;;;;;;;;;;X
EVT_19940_NAME;Because of disobedience you have confined your wife away from the castle. Is it now time to end this punishment?;;;;;;;;;;X
ACTIONNAME19940A;Yes, my life is worthless without her;;;;;;;;;;X
ACTIONNAME19940B;I have some convenience to let her segregated…;;;;;;;;;;X
EVT_19941_NAME;Our bishop has been attacked and wounded while performing his religious duty by two of your men. What shall we do?;;;;;;;;;;X
ACTIONNAME19941A;I want these criminals to be severely punished!;;;;;;;;;;X
ACTIONNAME19941B;Forgive them, as the bishop preaches....;;;;;;;;;;X
EVT_19942_NAME;Apparently your marshall was attacked and robbed last night in the castle corridors. If this is true, it is a cause of worry!;;;;;;;;;;X
ACTIONNAME19942A;Unfortunately it's true, but I'll find the guilty ones;;;;;;;;;;X
ACTIONNAME19942B;No, he fell off the stairs because he was drunk...;;;;;;;;;;X
ACTIONNAME19942C;It's a ploy by that liar! Away with him!;;;;;;;;;;X
EVT_19943_NAME;We have to decide wether or not to lower the gate of the drawbridge at night, as the people of the town could enter castle's courtyard producing noise;;;;;;;;;;X
ACTIONNAME19943A;A bit of confusion will make the night more cheerful…;;;;;;;;;;X
ACTIONNAME19943B;Always lower the gate! No noise, please!;;;;;;;;;;X
EVT_19944_NAME;The castle gates are crossed every day by groups of soldiers, so they can ride in the surrounding lands;;;;;;;;;;X
ACTIONNAME19944A;I am certain everything is in order;;;;;;;;;;X
ACTIONNAME19944B;I have given them order to remain in form;;;;;;;;;;X
EVT_19945_NAME;In the castle halls you notice that your courtiers tend to assemble in small groups, and fall silent whenever they notice you;;;;;;;;;;X
ACTIONNAME19945A;They are just talking, and are quiet out of respect;;;;;;;;;;X
ACTIONNAME19945B;The ingrates are plotting against me!;;;;;;;;;;X
EVT_19946_NAME;During your usual walk through your lands a young shepherdess notices your chivalrous splendor;;;;;;;;;;X
ACTIONNAME19946A;I am a true knight, and respect the gentler sex;;;;;;;;;;X
ACTIONNAME19946B;As the saying goes, nothing wagered nothing gained!;;;;;;;;;;X
EVT_19947_NAME;Your passionate wife drains a lot of you during the nightly extasy, as you'd expect of a happily married couple;;;;;;;;;;X
ACTIONNAME19947A;None too disturbing, but in the morning I am beat...;;;;;;;;;;X
ACTIONNAME19947B;Be still my dear! I have a realm to take care off;;;;;;;;;;X
EVT_19948_NAME;The marshall's wife throws herself at your feet all the time, wishing loving attention from you that her husband denies her;;;;;;;;;;X
ACTIONNAME19948A;What can I say... I am a man of healthy principles!;;;;;;;;;;X
ACTIONNAME19948B;He is faithful to me... I should be the same;;;;;;;;;;X
EVT_19949_NAME;The Red Lady is a fascinating and mysterious lady, who often allows you to exchange the realm's funds for some of the more secluded male pleasures;;;;;;;;;;X
ACTIONNAME19949A;Thanks to my gold this prey will be mine tonight!;;;;;;;;;;X
ACTIONNAME19949B;She's a devilish creature! Resist the temptation...;;;;;;;;;;X
EVT_19950_NAME;Our feud is crossed by a trail where pilgrims walk through on daily basis, but many of them fall exhausted by fatigue;;;;;;;;;;X
ACTIONNAME19950A;Block the passage to these unnecessary wayfarers;;;;;;;;;;X
ACTIONNAME19950B;Such pain deserves a little sweat refreshments;;;;;;;;;;X
EVT_19951_NAME;You have just found a jewelry suitcase that your grandmother had hidden and which everyone had lost track after her death;;;;;;;;;;X
ACTIONNAME19951A;Exactly what the Treasure desperately needs!;;;;;;;;;;X
ACTIONNAME19951B;I'll buy a nice surprise to my wife;;;;;;;;;;X
ACTIONNAME19951C;The most glaring jewel will be for my spouse;;;;;;;;;;X
ACTIONNAME19951D;Giving all to my wife I'll gain nights of madness!;;;;;;;;;;X
EVT_19952_NAME;The marshal is furious against a young servant, because he had broken his precious sword, companion of many battles;;;;;;;;;;X
ACTIONNAME19952A;Nobody can punish a boy!;;;;;;;;;;X
ACTIONNAME19952B;I dislike to dispute with my soldiers…;;;;;;;;;;X
EVT_19953_NAME;Chaplain has strongly criticised you because you went in the knights arena instead of to participate at the holy rite ;;;;;;;;;;X
ACTIONNAME19953A;I'll go to him as a penitent sheep;;;;;;;;;;X
ACTIONNAME19953B;I want to win next tournament at any cost!;;;;;;;;;;X
EVT_19954_NAME;Courtiers were surprised by an evocative painting suddenly appeared in a stunning exhibition on a wall of the party hall;;;;;;;;;;X
ACTIONNAME19954A;I spent years of hard work to finish it secretly!;;;;;;;;;;X
ACTIONNAME19954B;Now I say stop to the worldliness at court!;;;;;;;;;;X
EVT_19955_NAME;At court there are ladies employed in the weaving work that gladly will make friendship with a brilliant knight;;;;;;;;;;X
ACTIONNAME19955A;A pleasant conversation enforces the spirit;;;;;;;;;;X
ACTIONNAME19955B;It's unnecessarily wasted breath at all!;;;;;;;;;;X
#------------------------------------------------;;;;;;;;;;;X
#------------> BOP_smack_events.txt <------------;;;;;;;;;;;X
# Solmyr's events collected from SMACK by Ambrox ;;;;;;;;;;;X
#------------------------------------------------;;;;;;;;;;;X
EVT_20000_NAME;Ruler kills his own wife in a fit of madness;;;;;;;;;;X
ACTIONNAME20000A;Die!;;;;;;;;;;X
EVT_20001_NAME;Mad ruler lusts insatiably after his subjects' wives;;;;;;;;;;X
ACTIONNAME20001A;Mine, all mine!;;;;;;;;;;X
EVT_20002_NAME;Mad ruler executes subjects en masse;;;;;;;;;;X
ACTIONNAME20002A;Let all these traitors die!;;;;;;;;;;X
EVT_20003_NAME;Ruler kills his own son in a fit of madness;;;;;;;;;;X
ACTIONNAME20003A;Die!;;;;;;;;;;X
EVT_20004_NAME;Maniac - Misogynistic behavior;;;;;;;;;;X
ACTIONNAME20004A;I hate women!;;;;;;;;;;X
EVT_20005_NAME;Maniac - Character refuses to leave his bedroom;;;;;;;;;;X
ACTIONNAME20005A;I'm scared!;;;;;;;;;;X
EVT_20006_NAME;Maniac - Religious obsession;;;;;;;;;;X
ACTIONNAME20006A;God is the greatest!;;;;;;;;;;X
EVT_20007_NAME;Maniac - Period of mental clarity;;;;;;;;;;X
ACTIONNAME20007A;My mind feels clear...;;;;;;;;;;X
EVT_20008_NAME;Maniac - Period of mental recession;;;;;;;;;;X
ACTIONNAME20008A;I don't feel so good...;;;;;;;;;;X
EVT_20009_NAME;Young ruler is presured by courtiers;;;;;;;;;;X
ACTIONNAME20009A;They all have their agenda;;;;;;;;;;X
EVT_20010_NAME;Your son is interested in other boys;;;;;;;;;;X
ACTIONNAME20010A;Nothing can be done;;;;;;;;;;X
ACTIONNAME20010B;Disown him;;;;;;;;;;X
EVT_20011_NAME;Ruler is forced to abdicate;;;;;;;;;;X
ACTIONNAME20011A;Resist the usurpers!;;;;;;;;;;X
ACTIONNAME20011B;Abdicate peacefully;;;;;;;;;;X
EVT_20012_NAME;Character gains experience;;;;;;;;;;X
ACTIONNAME20012A;I am older, but wiser;;;;;;;;;;X
EVT_20013_NAME;Character gains experience;;;;;;;;;;X
ACTIONNAME20013A;I am older, but wiser;;;;;;;;;;X
EVT_20014_NAME;Character gains experience;;;;;;;;;;X
ACTIONNAME20014A;I am older, but wiser;;;;;;;;;;X
EVT_20015_NAME;Character suffers effects of age;;;;;;;;;;X
ACTIONNAME20015A;Old age is catching up with me;;;;;;;;;;X
EVT_20016_NAME;Character suffers effects of age;;;;;;;;;;X
ACTIONNAME20016A;Old age is catching up with me;;;;;;;;;;X
EVT_20017_NAME;Character thinks about faith;;;;;;;;;;X
ACTIONNAME20017A;Reflect upon your life;;;;;;;;;;X
ACTIONNAME20017B;Faith is overrated;;;;;;;;;;X
EVT_20018_NAME;Dynasty establishes itself;;;;;;;;;;X
ACTIONNAME20018A;Claim the throne for my dynasty;;;;;;;;;;X
ACTIONNAME20018B;Keep the old succession laws;;;;;;;;;;X
EVT_20019_NAME;Feudalism takes root;;;;;;;;;;X
ACTIONNAME20019A;Institute feudalism;;;;;;;;;;X
ACTIONNAME20019B;Increase royal power instead;;;;;;;;;;X
ACTIONNAME20019C;Leave things as they are;;;;;;;;;;X
EVT_20020_NAME;Royal power increases;;;;;;;;;;X
ACTIONNAME20020A;Increase royal power;;;;;;;;;;X
ACTIONNAME20020B;Leave things as they are;;;;;;;;;;X
EVT_20021_NAME;Salic Law;;;;;;;;;;X
ACTIONNAME20021A;Institute Salic Law;;;;;;;;;;X
ACTIONNAME20021B;Keep the old succession laws;;;;;;;;;;X
EVT_20024_NAME;Rise of the Ottomans;;;;;;;;;;X
EVT_20025_NAME;Your chaplain guides by example;;;;;;;;;;X
ACTIONNAME20025A;He is a holy man;;;;;;;;;;X
EVT_20026_NAME;Your chaplain's piety influences your standing;;;;;;;;;;X
ACTIONNAME20026A;He is a holy man;;;;;;;;;;X
EVT_20027_NAME;Your chaplain's impiety hurts your standing;;;;;;;;;;X
ACTIONNAME20027A;He is a faithless man;;;;;;;;;;X
EVT_20028_NAME;Your chaplain denounces carnal pleasures;;;;;;;;;;X
ACTIONNAME20028A;Yes, carnal pleasures are a sin;;;;;;;;;;X
ACTIONNAME20028B;Bah, what harm could come from it?;;;;;;;;;;X
EVT_20029_NAME;Your chaplain's indulgent behavior is drawing condemnation;;;;;;;;;;X
ACTIONNAME20029A;He likes wild orgies too much...;;;;;;;;;;X
EVT_20030_NAME;Your chaplain's religious views are coming into conflict with official dogma;;;;;;;;;;X
ACTIONNAME20030A;He is arguing against the religious establishment;;;;;;;;;;X
EVT_20031_NAME;Your chaplain's heresy is drawing ire towards you!;;;;;;;;;;X
ACTIONNAME20031A;Exile him;;;;;;;;;;X
ACTIONNAME20031B;His teachings are true!;;;;;;;;;;X
EVT_20032_NAME;Your chaplain urges you to take the Cross!;;;;;;;;;;X
ACTIONNAME20032A;Deus Vult!;Deus Vult !;Deus vult!;¡Deus vult!;Deus vult!;;;;;;X
ACTIONNAME20032B;Pff!;;;;;;;;;;X
EVT_20033_NAME;Your chaplain is a little too zealous in burning heretics and infidels;;;;;;;;;;X
ACTIONNAME20033A;Let him do his work;;;;;;;;;;X
ACTIONNAME20033B;Stop these atrocities;;;;;;;;;;X
EVT_20034_NAME;Your chaplain generously distributes the realm's treasury for alms;;;;;;;;;;X
ACTIONNAME20034A;Let him do this good work;;;;;;;;;;X
ACTIONNAME20034B;Forbid him to do it;;;;;;;;;;X
EVT_20035_NAME;Your chaplain is a little too greedy in collecting indulgences and tithes;;;;;;;;;;X
ACTIONNAME20035A;I am sure it is all going to the Church...;;;;;;;;;;X
EVT_20036_NAME;Your judgment is required in a legal case;;;;;;;;;;X
ACTIONNAME20036A;Rule justly;;;;;;;;;;X
ACTIONNAME20036B;Favor your friends;;;;;;;;;;X
ACTIONNAME20036C;Maintain a middle ground;;;;;;;;;;X
EVT_20037_NAME;Pass judgment on a criminal;;;;;;;;;;X
ACTIONNAME20037A;Punish them harshly;;;;;;;;;;X
ACTIONNAME20037B;Let them get off scot-free;;;;;;;;;;X
ACTIONNAME20037C;Punish them fairly;;;;;;;;;;X
EVT_20038_NAME;Heralds ask about your ancestry;;;;;;;;;;X
ACTIONNAME20038A;Make things up in your favor;;;;;;;;;;X
ACTIONNAME20038B;Answer honestly;;;;;;;;;;X
ACTIONNAME20038C;Give a neutral answer;;;;;;;;;;X
EVT_20039_NAME;Manage the realm;;;;;;;;;;X
ACTIONNAME20039A;Take an active hand in governing;;;;;;;;;;X
